source_file,concept_id,category,integrated_var,concept,mapping_type,data_year,option_year,raw_var,matched_question_id,raw_option_order,raw_option_code,raw_option_text,unified_code,unified_label,mapping_rule,question_text,option_source_file,concept_note,row_note
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2014,103,H6,H6,1,13.0,沒有這項收入,13.0,沒有這項收入,exact_none,除了以上這些收入以外，請問您個人每個月「其他雜項」收入總共是多少？,question_options_103.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_none; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2017,106,J6,H6,1,1.0,"未滿5,000元",1.0,"4,999 元及以下",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,question_options_106.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2017,106,J6,H6,1,2.0,"5,000 元-未滿10,000元",2.0,"5,000-9,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,question_options_106.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2017,106,J6,H6,1,3.0,"10,000元-未滿15,000元",3.0,"10,000-14,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,question_options_106.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2017,106,J6,H6,1,4.0,"15,000元-未滿20,000元",4.0,"15,000-19,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,question_options_106.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2017,106,J6,H6,1,5.0,"20,000元-未滿25,000元",5.0,"20,000-24,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,question_options_106.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2017,106,J6,H6,1,6.0,"25,000元-未滿30,000元",6.0,"25,000-29,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,question_options_106.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2017,106,J6,H6,1,7.0,"30,000元-未滿40,000元",7.0,"30,000-39,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,question_options_106.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2017,106,J6,H6,1,8.0,"40,000元-未滿50,000元",8.0,"40,000-49,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,question_options_106.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2017,106,J6,H6,1,9.0,"50,000元-未滿60,000元",9.0,"50,000-59,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,question_options_106.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2017,106,J6,H6,1,10.0,"60,000元-未滿70,000元",10.0,"60,000-69,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,question_options_106.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2017,106,J6,H6,1,11.0,"70,000元-未滿80,000元",11.0,"70,000-79,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,question_options_106.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2017,106,J6,H6,1,12.0,"80,000元以上，請記錄_________________元",12.0,"80,000 元及以上，請記錄_________________元",exact_open_upper,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,question_options_106.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_open_upper; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2017,106,J6,H6,1,13.0,沒有這項收入,13.0,沒有這項收入,exact_none,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,question_options_106.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_none; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2021,110,E6,H6,1,1.0,"未滿5,000元",1.0,"4,999 元及以下",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【110年平均,question_options_110.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2021,110,E6,H6,1,2.0,"5,000 元-未滿10,000元",2.0,"5,000-9,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【110年平均,question_options_110.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2021,110,E6,H6,1,3.0,"10,000元-未滿15,000元",3.0,"10,000-14,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【110年平均,question_options_110.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2021,110,E6,H6,1,4.0,"15,000元-未滿20,000元",4.0,"15,000-19,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【110年平均,question_options_110.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2021,110,E6,H6,1,5.0,"20,000元-未滿25,000元",5.0,"20,000-24,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【110年平均,question_options_110.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2021,110,E6,H6,1,6.0,"25,000元-未滿30,000元",6.0,"25,000-29,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【110年平均,question_options_110.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2021,110,E6,H6,1,7.0,"30,000元-未滿40,000元",7.0,"30,000-39,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【110年平均,question_options_110.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2021,110,E6,H6,1,8.0,"40,000元-未滿50,000元",8.0,"40,000-49,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【110年平均,question_options_110.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2021,110,E6,H6,1,9.0,"50,000元-未滿60,000元",9.0,"50,000-59,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【110年平均,question_options_110.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2021,110,E6,H6,1,10.0,"60,000元-未滿70,000元",10.0,"60,000-69,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【110年平均,question_options_110.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2021,110,E6,H6,1,11.0,"70,000元-未滿80,000元",11.0,"70,000-79,999 元",exact_range,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【110年平均,question_options_110.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2021,110,E6,H6,1,12.0,"80,000元以上，請記錄_________________元",12.0,"80,000 元及以上，請記錄_________________元",exact_open_upper,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【110年平均,question_options_110.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_open_upper; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_OTHER,個人收入,INC_PERS_OTHER,個人其他收入,range_overlap,2021,110,E6,H6,1,13.0,沒有這項收入,13.0,沒有這項收入,exact_none,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【110年平均,question_options_110.csv,95+ 同概念；106/110 對象為經濟戶長。 103基準題號：H6。,mapping_relation=exact_none; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_1,21,,1,1,未滿2萬元,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_1.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_1,21,,1,2,2萬元至未滿4萬元,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_1.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_1,21,,1,3,4萬元至未滿6萬元,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_1.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_1,21,,1,4,6萬元至未滿8萬元,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_1.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_1,21,,1,5,8萬元至未滿10萬元,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_1.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_1,21,,1,6,10萬元至未滿12萬元,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_1.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_1,21,,1,7,12萬元至未滿15萬元,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_1.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_1,21,,1,8,15萬元以上（請記錄 元）,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_1.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_2,21,,1,1,未滿2萬元,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_2.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_2,21,,1,2,2萬元至未滿4萬元,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_2.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_2,21,,1,3,4萬元至未滿6萬元,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_2.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_2,21,,1,4,6萬元至未滿8萬元,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_2.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_2,21,,1,5,8萬元至未滿10萬元,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_2.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_2,21,,1,6,10萬元至未滿12萬元,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_2.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_2,21,,1,7,12萬元至未滿15萬元,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_2.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_only,2002,91_2,21,,1,8,15萬元以上（請記錄 元）,,,no_matching_103_option_bin,請問您全家每個月平均總共收入是多少（所有人）？,question_options_91_2.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_not_available,2006,95,,,,,,,,not_available_in_source_dataset,,question_options_95.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=not_available_in_source_dataset; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_not_available,2010,99,,,,,,,,not_available_in_source_dataset,,question_options_99.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=not_available_in_source_dataset; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_not_available,2014,103,,,,,,,,not_available_in_source_dataset,,question_options_103.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=not_available_in_source_dataset; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_not_available,2017,106,,,,,,,,not_available_in_source_dataset,,question_options_106.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=not_available_in_source_dataset; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_TOTAL,家庭收入,INC_FAM_TOTAL,家庭總收入,question_not_available,2021,110,,,,,,,,not_available_in_source_dataset,,question_options_110.csv,91 有家庭總收入級距；95 之後未單獨詢問家庭總收入。,mapping_relation=not_available_in_source_dataset; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_1,22-1,I3,1,1,未滿2萬元,1.0,"9,999 元及以下",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_1.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_1,22-1,I3,2,1,未滿2萬元,2.0,"10,000-19,999 元",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_1.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_1,22-1,I3,1,2,2萬元至未滿4萬元,3.0,"20,000-29,999 元",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_1.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_1,22-1,I3,2,2,2萬元至未滿4萬元,4.0,"30,000-39,999 元",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_1.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_1,22-1,I3,1,3,4萬元至未滿6萬元,5.0,"40,000-49,999 元",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_1.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_1,22-1,I3,2,3,4萬元至未滿6萬元,6.0,"50,000-59,999 元",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_1.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_1,22-1,I3,1,4,6萬元至未滿8萬元,7.0,"60,000-69,999 元",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_1.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_1,22-1,I3,2,4,6萬元至未滿8萬元,8.0,"70,000-79,999 元",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_1.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_1,22-1,I3,1,5,8萬元至未滿10萬元,9.0,"80,000-89,999 元",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_1.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_1,22-1,I3,2,5,8萬元至未滿10萬元,10.0,"90,000-99,999 元",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_1.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_1,22-1,I3,1,6,10萬元至未滿12萬元,11.0,"100,000-129,999元",source_bin_within_base_bin,工作收入是多少？,question_options_91_1.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_within_base_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_1,22-1,I3,1,7,12萬元至未滿15萬元,11.0,"100,000-129,999元",partial_overlap,工作收入是多少？,question_options_91_1.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=partial_overlap; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_1,22-1,I3,2,7,12萬元至未滿15萬元,12.0,"130,000-159,999元",partial_overlap,工作收入是多少？,question_options_91_1.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=partial_overlap; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_1,22-1,I3,1,8,15萬元以上（請記錄 元）,12.0,"130,000-159,999元",partial_overlap,工作收入是多少？,question_options_91_1.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=partial_overlap; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_1,22-1,I3,2,8,15萬元以上（請記錄 元）,13.0,"160,000 元及以上，請記錄____________元",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_1.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_2,22-1,I3,1,1,未滿2萬元,1.0,"9,999 元及以下",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_2.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_2,22-1,I3,2,1,未滿2萬元,2.0,"10,000-19,999 元",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_2.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_2,22-1,I3,1,2,2萬元至未滿4萬元,3.0,"20,000-29,999 元",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_2.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_2,22-1,I3,2,2,2萬元至未滿4萬元,4.0,"30,000-39,999 元",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_2.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_2,22-1,I3,1,3,4萬元至未滿6萬元,5.0,"40,000-49,999 元",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_2.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_FAM_WORK,家庭收入,INC_FAM_WORK,家庭工作收入,range_overlap,2002,91_2,22-1,I3,2,3,4萬元至未滿6萬元,6.0,"50,000-59,999 元",source_bin_spans_multiple_base_bins,工作收入是多少？,question_options_91_2.csv,以 103 年 I3 為基準。 103基準題號：I3。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
